Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field
59944,sphagnology,Noun,The study of sphagnum mosses.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
60277,sphingolipidology,Noun,The scientific study of sphingolipids,organic chemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
60281,sphingolipidomics,Noun,"The study of the sphingolipidome of an organism or cell 2007, Jean-Louis Vincent, Intensive Care Medicine: Annual Update 2007, page 262:In fact, the methods of sphingolipidomics also facilitate the determination of isotype specific effects, such as the induction of mitochondrial apoptosis exclusively by C16:0 ceramide. [] Sphingolipidomics will provide thrill information on the source and the 'job history' of a unique metabolite by comparative analysis of the levels of its de novo precursors versus its degradation products.",biochemistry,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
60323,sphragistics,Noun,"The study of seals, especially those attached to documents.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
60337,sphygmology,Noun,"The study of the pulse. 1880, American Journal of Philology, page 290:Sphygmology only developed in the Alexandrian period, a couple of centuries after Hippocrates. 1895, W. Wood, Heart Studies, Chiefly Clinical: I. The Pulse-sensations: a Study in Tactile Sphygmology[1]:Tactile Sphygmology, probably the most ancient among the branches of medical science, is now far behind some of its younger sisters. 1976, Charles M. Leslie, editor, Asian Medical Systems: A Comparative Study[2], page 356:Also, although sphygmology, or pulse lore, is absent from the yurvedic classics, it was well developed in Yunn medicine, and became the symbol of an yurvedic physician's skill. The reputation of sphygmology was such that by the nineteenth and twentieth centuries it had become more a technique of divination than a rational diagnostic method. 2007, Sean Walsh, Pulse Diagnosis: A Clinical Guide[3]:The procedure of pulse palpation is termed sphygmology, literally meaning 'the study of the pulse'. 2014, Joe Moshenska, Feeling Pleasures: The Sense of Touch in Renaissance England[4]:This emphasis on the skilful feeling of the pulse made sphygmology one area of Renaissance medicine in which the much-vaunted theoretical division between physicians, who did not touch their patients, and surgeons, who routinely got their hands dirty, broke down in practice. 2015, Peter Dendle, editor, Health and Healing from the Medieval Garden[5]:This was the case with the diagnostic techniques of uroscopy and sphygmology, and with prognosis, best represented by the Hippocratic Prognosticon.","medicine, usually historical",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
62577,splenology,Noun,The study of the spleen.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
63455,spongology,Noun,"The study of sponges. 2016, Ramjee Pallela, Marine Sponges: Chemicobiological and Biomedical Applications:Spongology, the study of all aspects of the sponge biology, ecology, taxonomy, and chemistry of sponges, has full fledged into a discipline attracting a progressively increasing population of hundreds of scientists worldwide, numerous of whom devote a lifetime career to the study of this group.",zoology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
63918,sporology,Noun,The scientific study of spores.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
64131,sports science,Noun,the scientific study of how the human body works during exercise,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
67297,stabilometry,Noun,The study of postural equilibrium,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
67298,stabilometry,Noun,The study of the mechanical properties of soil,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
69591,starlore,Noun,"The study, knowledge, or science of stars; astrology; astronomy. 1897, J. Gordon Mowat, John Alexander Cooper, Newton MacTavish, The Canadian magazine of politics, science, art and literature - Volume 9 - Page 455: Even when primitive races tried to advance a step beyond their rude starlore into astronomy, and divided the year into 360 days, and the month into 30 days, inventing a week of five days, six of which made a month, and seventy-two a year, [...] 1913, The stars and their stories: a book for young people - Page 207: In German starlore, the small star just above the middle one in the shaft of Charles's Wain, is a wagoner, who, having given our Saviour a lift, was offered the kingdom of heaven for his reward, but who said he would sooner be driving from east to west to all eternity, and whose desire was granted. 1967, Johannes (Damascenus), Barlaam and Loasaph: Now on his son's birthday feast there came unto the king some five and fifty chosen men, schooled in the starlore of the Chaldaeans. 2010, Paul Carter, Ground Truthing: Explorations in a Creative Region - Page 80: Presumably, it was access to this manuscript that explains the differences between the 1857 and 1861 papers, the later one expanding the 1857 account of Boorong starlore to include a general survey of central Victorian Aboriginal culture.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
70350,statistical semantics,Noun,"The study of estimation of the meanings of words by looking at patterns of words in huge collections of texts, using statistical methods.",computational linguistics,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,study,study,True
70368,statistics,Noun,"A mathematical science concerned with data collection, presentation, analysis, and interpretation. 2012 January 1, Robert L. Dorit, Rereading Darwin, in American Scientist[1], volume 100, number 1, page 23:We live our lives in three dimensions for our threescore and ten allotted years. Yet every branch of contemporary science, from statistics to cosmology, alludes to processes that operate on scales outside of human experience: the millisecond and the nanometer, the eon and the light-year. Statistics is the only mathematical field required for many social sciences.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,science,science,True
